timestamp,leader_x,leader_y,leader_velocity,leader_acceleration,leader_curvature,follower_x,follower_y,follower_velocity,follower_acceleration,desired_distance,actual_distance,distance_error,z1,z2,z3,z4,commanded_accel,commanded_velocity,commanded_angular
3487200041.539688,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.779503,1.463474,0.773432,-0.087223,1.443358,1.629609,0.186251,-1.293946,-0.313855,0.179805,0.211916,33.325880,1.000000,-2.390260
3487200041.580057,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.769817,1.451367,0.771878,-0.155411,1.442969,1.615878,0.172909,-1.280645,-0.304677,0.177485,0.210215,32.793323,1.000000,-2.364167
3487200041.620779,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.760104,1.439289,0.770321,-0.464035,1.442580,1.602166,0.159586,-1.261532,-0.300266,0.173699,0.204811,33.500648,1.000000,-2.312370
3487200041.659900,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.755203,1.433326,0.765087,-0.151723,1.441272,1.595312,0.154040,-1.249595,-0.300193,0.167112,0.202431,34.178240,1.000000,-2.276592
3487200041.699954,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.740259,1.411519,0.769002,0.447510,1.442250,1.573061,0.130810,-1.206855,-0.302016,0.163174,0.182861,37.890475,1.000000,-2.101086
3487200041.739840,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.729746,1.362416,0.770636,0.324218,1.442659,1.545009,0.102350,-1.180931,-0.266557,0.160205,0.172093,37.294376,1.000000,-2.005070
3487200041.781938,-0.711615,0.806059,0.730000,0.100000,-2.165882,0.719265,1.350878,0.782221,0.500266,1.445555,1.531093,0.085538,-1.145706,-0.277626,0.162935,0.150476,40.839121,1.000000,-1.802737
3487200041.819638,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.713857,1.345207,0.789640,0.791847,1.447410,1.556278,0.108868,-1.441699,0.108046,0.333812,0.276724,-7.436926,0.851261,-1.856783
3487200041.859951,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.702799,1.333960,0.774963,-1.199175,1.443741,1.542735,0.098994,-1.404942,0.093462,0.312032,0.267267,-5.386002,0.743541,-1.958813
3487200041.899741,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.691657,1.323146,0.754046,-1.456010,1.438511,1.529259,0.090748,-1.367827,0.076718,0.284604,0.261421,-2.797145,0.687599,-2.071165
3487200041.939732,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.680587,1.312976,0.739479,-1.456712,1.434870,1.516048,0.081178,-1.330076,0.057272,0.261886,0.252026,0.607518,0.699749,-2.183666
3487200041.979699,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.669711,1.303517,0.698272,-1.233195,1.424568,1.503227,0.078659,-1.292300,0.034599,0.217114,0.258556,4.925641,0.798262,-2.317021
3487200042.020459,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.658951,1.294584,0.693477,-0.479516,1.423369,1.490671,0.067302,-1.255533,0.011474,0.201936,0.244794,10.000044,0.998263,-2.394226
3487200042.060092,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.615158,1.248375,0.704050,1.063411,1.426013,1.437746,0.011734,-1.183921,0.021506,0.197013,0.220051,12.350922,1.000000,-2.347719
3487200042.099757,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.603816,1.239921,0.714687,1.063624,1.428672,1.424899,-0.003773,-1.148253,-0.003770,0.192438,0.196813,18.188178,1.000000,-2.332419
3487200042.139973,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.592097,1.231317,0.730439,0.477002,1.432610,1.411677,-0.020933,-1.112203,-0.031046,0.190194,0.169374,24.377387,1.000000,-2.252472
3487200042.179756,-0.790785,0.947647,0.740000,0.100000,-2.357374,0.579963,1.222837,0.748523,1.632333,1.437131,1.398098,-0.039032,-1.075489,-0.061366,0.187614,0.139112,30.690263,1.000000,-2.097877
3487200042.219958,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.573732,1.218659,0.751945,0.250885,1.437986,1.291092,-0.146894,-1.088863,0.445965,0.417833,0.187767,-17.543156,0.649137,-0.791624
3487200042.259811,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.554493,1.207387,0.713910,-3.661497,1.428477,1.271263,-0.157215,-1.035526,0.393603,0.366778,0.189599,-15.855832,0.332020,-1.000928
3487200042.299788,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.548285,1.204090,0.672141,-2.596357,1.418035,1.264899,-0.153136,-1.018337,0.373471,0.330583,0.212638,-14.135377,0.049313,-1.138350
3487200042.339866,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.536426,1.198260,0.645090,-2.705012,1.411273,1.252782,-0.158491,-0.987305,0.338202,0.297903,0.219121,-11.817474,-0.187037,-1.300726
3487200042.381069,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.525494,1.193301,0.563230,-1.609420,1.390807,1.241648,-0.149160,-0.959603,0.301854,0.232582,0.270619,-6.834747,-0.323732,-1.575863
3487200042.421343,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.507489,1.146244,0.490503,-3.384905,1.372626,1.222617,-0.150009,-0.921537,0.296183,0.172022,0.314805,-1.109331,-0.345918,-1.844177
3487200042.460299,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.498743,1.142127,0.416388,-4.233193,1.354097,1.213866,-0.140231,-0.906106,0.279170,0.122270,0.369928,3.647497,-0.272968,-2.028992
3487200042.499795,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.491228,1.138810,0.375074,-4.131447,1.343768,1.206357,-0.137411,-0.897242,0.276928,0.096459,0.402189,5.406991,-0.164829,-2.108864
3487200042.541115,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.485103,1.136185,0.295038,-4.010833,1.323759,1.200244,-0.123516,-0.893222,0.281647,0.048990,0.466694,7.557211,-0.013684,-2.251207
3487200042.579661,-0.715123,1.142693,0.710000,-0.300000,-2.257129,0.480405,1.134289,0.222974,-3.469069,1.305743,1.195557,-0.110187,-0.891733,0.288819,0.005818,0.524463,8.846417,0.163244,-2.374850
3487200042.619953,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.476458,1.134040,0.207933,2.077942,1.301983,1.363209,0.061226,-0.629664,0.700380,0.281392,0.723111,-2.260630,0.118031,-1.005391
3487200042.659739,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.473510,1.134173,0.125135,-1.923736,1.281284,1.360269,0.078985,-0.636261,0.701039,0.204433,0.753764,-1.823872,0.081554,-1.119841
3487200042.700193,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.471538,1.133912,0.085327,-1.648318,1.271332,1.358346,0.087014,-0.637918,0.699107,0.167045,0.767445,-1.600188,0.049550,-1.175357
3487200042.739747,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.470053,1.133312,0.077452,-0.807757,1.269363,1.356951,0.087588,-0.636127,0.696698,0.159575,0.769941,-1.537086,0.018808,-1.186037
3487200042.779788,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.468736,1.132787,0.064882,-0.844901,1.266221,1.355714,0.089494,-0.634912,0.693886,0.147690,0.774034,-1.442552,-0.010043,-1.203618
3487200042.819981,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.467753,1.131967,0.058985,-0.183482,1.264746,1.354847,0.090100,-0.632707,0.689911,0.142063,0.775804,-1.363600,-0.037315,-1.212189
3487200042.863338,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.487037,1.158115,0.041707,-1.447348,1.260427,1.370839,0.110412,-0.655713,0.668204,0.125854,0.781800,-1.066100,-0.058637,-1.238800
3487200042.899974,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.487820,1.159676,0.024478,-0.599978,1.256120,1.371445,0.115325,-0.658138,0.665817,0.109576,0.787446,-0.953619,-0.077709,-1.263602
3487200042.939787,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.487674,1.159603,0.008319,-0.687001,1.252080,1.371309,0.119229,-0.659227,0.664337,0.094281,0.792659,-0.851836,-0.094746,-1.287078
3487200042.981178,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.487606,1.159616,-0.005623,-0.699662,1.248594,1.371240,0.122645,-0.660242,0.663019,0.081070,0.797112,-0.764063,-0.110027,-1.307394
3487200043.020219,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.487842,1.159732,-0.015631,-0.567562,1.246092,1.371461,0.125369,-0.661032,0.661402,0.071579,0.800290,-0.690907,-0.123845,-1.322233
3487200043.059979,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.488037,1.159808,-0.026286,-0.418087,1.243428,1.371647,0.128219,-0.661850,0.659808,0.061470,0.803659,-0.614749,-0.136140,-1.338036
3487200043.099799,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.488594,1.159999,-0.038208,-0.565640,1.240448,1.372180,0.131732,-0.662806,0.657162,0.050162,0.807433,-0.515974,-0.146460,-1.356032
3487200043.140064,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.489337,1.160277,-0.047906,-0.488461,1.238023,1.372888,0.134865,-0.663619,0.654238,0.040970,0.810526,-0.423611,-0.154932,-1.370913
3487200043.179669,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.490264,1.160617,-0.055199,-0.387079,1.236200,1.373772,0.137572,-0.664255,0.651034,0.034073,0.812897,-0.338169,-0.161695,-1.382396
3487200043.219677,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.513455,1.201875,-0.060321,-0.512188,1.234920,1.393043,0.158124,-0.690254,0.615344,0.029107,0.814193,-0.048618,-0.162667,-1.386462
3487200043.259963,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.516051,1.204886,-0.067913,-0.344491,1.233022,1.395404,0.162382,-0.692501,0.609249,0.021922,0.816645,0.064211,-0.161383,-1.398195
3487200043.299730,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.517373,1.205402,-0.070451,-0.001869,1.232387,1.396683,0.164296,-0.692810,0.605440,0.019565,0.817601,0.136080,-0.158662,-1.402739
3487200043.339985,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.518779,1.205942,-0.076840,-0.320001,1.230790,1.398045,0.167255,-0.693343,0.600803,0.013560,0.819792,0.239444,-0.153873,-1.412982
3487200043.379733,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.520259,1.206508,-0.082440,-0.011672,1.229390,1.399480,0.170090,-0.693805,0.595970,0.008321,0.821781,0.342671,-0.147019,-1.422052
3487200043.422665,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.521811,1.207070,-0.088121,-0.585794,1.227970,1.400987,0.173017,-0.694324,0.591041,0.003018,0.823830,0.448967,-0.138040,-1.431244
3487200043.459999,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.523378,1.207666,-0.083769,0.435244,1.229058,1.402507,0.173449,-0.694137,0.587164,0.007237,0.822715,0.489835,-0.128243,-1.425499
3487200043.500797,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.524939,1.208247,-0.084164,-0.163307,1.228959,1.404021,0.175062,-0.694265,0.582683,0.006955,0.823108,0.563432,-0.116975,-1.426714
3487200043.539846,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.526486,1.208822,-0.082314,0.010381,1.229422,1.405523,0.176102,-0.694261,0.578534,0.008796,0.822766,0.620753,-0.104560,-1.424537
3487200043.582672,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.527984,1.209376,-0.078362,0.281907,1.230410,1.406978,0.176568,-0.694124,0.574787,0.012614,0.821709,0.661091,-0.091338,-1.419179
3487200043.619705,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.528712,1.209644,-0.072147,0.524088,1.231963,1.407685,0.175722,-0.693735,0.573396,0.018519,0.819762,0.651904,-0.078300,-1.410210
3487200043.659873,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.530091,1.210142,-0.069498,0.023803,1.232625,1.409025,0.176400,-0.693663,0.569751,0.021087,0.819075,0.696588,-0.064368,-1.406664
3487200043.699845,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.530798,1.211445,-0.062810,0.269398,1.234298,1.409639,0.175341,-0.688710,0.554713,0.027658,0.817559,0.865983,-0.047048,-1.394260
3487200043.739655,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.531822,1.211861,-0.056540,0.372033,1.235865,1.410632,0.174767,-0.688031,0.551404,0.033596,0.815531,0.882630,-0.029396,-1.384901
3487200043.780049,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.532331,1.212035,-0.048284,0.564942,1.237929,1.411128,0.173199,-0.687463,0.550755,0.041339,0.812667,0.848186,-0.012432,-1.372809
3487200043.819642,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.533618,1.212469,-0.041269,0.217854,1.239683,1.412382,0.172700,-0.686987,0.547442,0.047942,0.810291,0.861701,0.004802,-1.362505
3487200043.860186,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.533970,1.212583,-0.026931,1.048479,1.243267,1.412725,0.169458,-0.685891,0.547695,0.061325,0.805148,0.778215,0.020366,-1.341517
3487200043.899956,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.534593,1.213009,-0.022890,0.565533,1.244278,1.413318,0.169040,-0.686277,0.547872,0.065090,0.803678,0.753737,0.035441,-1.335887
3487200043.940325,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.534734,1.213055,-0.005669,0.757564,1.248583,1.413456,0.164873,-0.685095,0.549461,0.081126,0.797400,0.633467,0.048110,-1.310874
3487200043.980214,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.534864,1.213100,-0.004979,-0.018533,1.248755,1.413583,0.164827,-0.685195,0.549547,0.081767,0.797147,0.629045,0.060691,-1.309958
3487200044.019819,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.534925,1.213111,0.003940,0.546951,1.250985,1.413643,0.162658,-0.684594,0.550447,0.090064,0.793873,0.565555,0.072002,-1.297049
3487200044.059920,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.536169,1.229439,0.013060,0.232849,1.253265,1.413868,0.160603,-0.684678,0.533628,0.098535,0.790495,0.581216,0.083627,-1.274941
3487200044.099679,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.535997,1.232787,0.020456,0.340262,1.255114,1.413511,0.158397,-0.683622,0.530043,0.105397,0.787733,0.549563,0.094618,-1.261946
3487200044.139966,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.535776,1.232704,0.028434,0.460949,1.257108,1.413295,0.156187,-0.682677,0.530539,0.112793,0.784746,0.494633,0.104511,-1.250236
3487200044.180637,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.535214,1.232491,0.035822,0.375734,1.258955,1.412745,0.153789,-0.681126,0.530196,0.119627,0.781938,0.451781,0.113546,-1.238995
3487200044.219896,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.534109,1.232090,0.043209,0.335023,1.260802,1.411664,0.150862,-0.678638,0.528855,0.126435,0.779066,0.417926,0.121905,-1.227190
3487200044.260108,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.533670,1.231922,0.049694,0.277051,1.262423,1.411235,0.148811,-0.677339,0.528536,0.132414,0.776555,0.380103,0.129507,-1.217381
3487200044.300012,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.532692,1.231574,0.055692,0.283080,1.263923,1.410278,0.146355,-0.675112,0.527071,0.137913,0.774157,0.355895,0.136625,-1.207672
3487200044.341040,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.593609,1.272400,0.062753,0.167456,1.265688,1.469516,0.203828,-0.735747,0.487670,0.144442,0.771469,0.990624,0.156437,-1.219741
3487200044.379729,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.662134,1.318314,0.065866,0.311382,1.266467,1.537605,0.271139,-0.804362,0.443027,0.147335,0.770316,1.738752,0.191212,-1.240521
3487200044.419654,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.660729,1.317837,0.080370,0.940801,1.270092,1.536198,0.266106,-0.800598,0.441065,0.160611,0.764469,1.669395,0.224600,-1.217472
3487200044.460422,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.659112,1.317151,0.091519,0.702809,1.272880,1.534577,0.261697,-0.796502,0.437808,0.170722,0.759747,1.634261,0.257285,-1.198620
3487200044.499673,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.657178,1.316450,0.103338,0.288241,1.275834,1.532639,0.256805,-0.791901,0.434122,0.181381,0.754612,1.595391,0.289193,-1.178380
3487200044.540501,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.654953,1.315687,0.125589,1.205494,1.281397,1.530411,0.249014,-0.786006,0.430670,0.201467,0.745003,1.483159,0.318856,-1.143010
3487200044.579673,-0.875444,1.309250,0.800000,0.900000,-0.681115,0.652310,1.314862,0.143456,0.998713,1.285864,1.527764,0.241900,-0.779783,0.425969,0.217398,0.736850,1.405158,0.346960,-1.113182
3487200044.619660,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.649343,1.313895,0.162343,1.314439,1.290586,1.921281,0.630696,-1.155964,1.781225,0.271891,0.516953,-8.919821,0.168563,-1.628085
3487200044.659800,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.646072,1.312800,0.172187,-0.283084,1.293047,1.919363,0.626316,-1.149697,1.773962,0.276632,0.508211,-8.858148,-0.008600,-1.631777
3487200044.699661,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.642947,1.311367,0.168177,-0.236043,1.292044,1.917772,0.625728,-1.143209,1.762978,0.272987,0.510517,-8.444735,-0.177494,-1.681420
3487200044.739932,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.641361,1.311138,0.139551,-2.373246,1.284888,1.916661,0.631773,-1.141695,1.758353,0.256326,0.533796,-7.868712,-0.334869,-1.760126
3487200044.779734,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.638845,1.310315,0.088052,-3.057561,1.272013,1.915182,0.643169,-1.139623,1.751511,0.226317,0.575648,-6.868543,-0.472240,-1.900133
3487200044.819949,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.637158,1.309767,0.039361,-2.839567,1.259840,1.914189,0.654349,-1.138988,1.747023,0.197816,0.615127,-6.006637,-0.592372,-2.026569
3487200044.859783,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.636441,1.310037,0.015127,-2.423431,1.253782,1.913458,0.659676,-1.139502,1.746727,0.183535,0.634706,-5.687419,-0.706121,-2.079413
3487200044.902214,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.636749,1.310322,-0.046574,-2.055022,1.238356,1.913525,0.675169,-1.140769,1.738634,0.146680,0.684190,-4.518553,-0.796492,-2.253210
3487200044.939760,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.638066,1.310684,-0.109403,-2.240009,1.222649,1.914341,0.691692,-1.142524,1.728355,0.108859,0.734361,-3.225719,-0.861006,-2.444515
3487200044.979912,-0.871413,2.488043,0.670000,-1.300000,-2.118361,0.640204,1.311109,-0.132411,-2.300793,1.216897,1.915765,0.698868,-1.143901,1.720992,0.095238,0.752905,-2.542083,-0.911848,-2.534929
3487200045.019727,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.643324,1.311616,-0.182954,-2.204169,1.204262,1.956327,0.752065,-1.032643,2.058566,0.256731,0.738984,-8.552662,-1.082901,-1.453289
3487200045.059979,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.647294,1.312279,-0.223250,-1.914807,1.194187,1.958866,0.764678,-1.035859,2.041465,0.234795,0.772802,-7.829463,-1.239490,-1.596455
3487200045.100158,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.651877,1.313287,-0.256648,-2.067340,1.185838,1.961643,0.775805,-1.039164,2.024056,0.217397,0.801355,-7.131541,-1.382121,-1.730154
3487200045.139879,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.656871,1.314339,-0.272405,-1.427477,1.181899,1.964707,0.782809,-1.041865,2.008291,0.210705,0.815827,-6.596109,-1.514043,-1.824139
3487200045.182636,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.662334,1.315577,-0.292640,-1.096273,1.176840,1.968012,0.791172,-1.045140,1.990606,0.201975,0.834290,-5.942935,-1.632902,-1.937248
3487200045.219655,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.665279,1.316223,-0.312572,-1.215008,1.171857,1.969812,0.797955,-1.047336,1.979386,0.192433,0.851849,-5.447257,-1.741847,-2.026043
3487200045.259914,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.671356,1.317438,-0.336450,-0.833480,1.165887,1.973613,0.807726,-1.051091,1.958593,0.182959,0.874100,-4.601955,-1.833886,-2.165888
3487200045.300216,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.677782,1.318747,-0.316232,2.150979,1.170942,1.977629,0.806687,-1.053244,1.944270,0.197896,0.859531,-4.328719,-1.920461,-2.181040
3487200045.339807,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.684144,1.319982,-0.320706,-0.447387,1.169824,1.981659,0.811835,-1.056646,1.925579,0.199521,0.865685,-3.657132,-1.993603,-2.271487
3487200045.381287,-0.822789,2.606888,0.690000,0.200000,-2.370865,0.690628,1.321005,-0.330192,2.095899,1.167452,1.985931,0.818479,-1.060489,1.905306,0.198977,0.876296,-2.829202,-2.050187,-2.383409
3487200045.420045,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.697266,1.321990,-0.332848,-0.265641,1.166788,2.015342,0.848554,-0.318165,1.646531,0.147405,0.565543,-0.672076,-2.063629,-1.824861
3487200045.464326,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.703587,1.322843,-0.298966,2.008505,1.175258,2.019196,0.843938,-0.314304,1.629468,0.181153,0.571527,-0.677914,-2.077187,-1.796268
3487200045.500957,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.709656,1.323512,-0.298242,0.072449,1.175440,2.023015,0.847576,-0.317998,1.611305,0.181840,0.576028,-0.517442,-2.087536,-1.789564
3487200045.539722,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.715807,1.324084,-0.296918,2.129058,1.175770,2.026971,0.851200,-0.321902,1.593236,0.183195,0.580500,-0.360170,-2.094739,-1.781901
3487200045.579926,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.721886,1.324608,-0.299870,-0.295159,1.175033,2.030921,0.855888,-0.326936,1.574667,0.180345,0.585112,-0.178395,-2.098307,-1.776266
3487200045.621281,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.727707,1.325056,-0.287461,-0.388185,1.178135,2.034751,0.856616,-0.328571,1.557642,0.192906,0.589010,-0.086413,-2.100036,-1.760354
3487200045.659822,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.733253,1.325356,-0.285336,-1.512351,1.178666,2.038497,0.859831,-0.332538,1.540844,0.195238,0.592947,0.054076,-2.098954,-1.750969
3487200045.701043,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.738886,1.325599,-0.288183,-0.284771,1.177954,2.042355,0.864401,-0.337972,1.524283,0.192654,0.597059,0.218247,-2.094589,-1.744495
3487200045.740705,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.744426,1.325798,-0.255461,1.645017,1.186135,2.046183,0.860049,-0.335449,1.508571,0.225590,0.598443,0.192412,-2.090741,-1.714556
3487200045.779665,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.749675,1.325906,-0.241852,2.045785,1.189537,2.049875,0.860337,-0.337213,1.492810,0.239461,0.600583,0.262269,-2.085495,-1.696899
3487200045.824409,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.754705,1.325884,-0.231773,1.916113,1.192057,2.053506,0.861449,-0.339779,1.477656,0.249817,0.602604,0.344480,-2.078606,-1.681560
3487200045.859689,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.759528,1.325782,-0.236083,-0.430969,1.190979,2.057048,0.866069,-0.345599,1.462959,0.245882,0.605965,0.497716,-2.068651,-1.675325
3487200045.899797,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.764412,1.325628,-0.252217,-0.094815,1.186946,2.060676,0.873730,-0.354348,1.448253,0.230272,0.610971,0.714437,-2.054363,-1.676108
3487200045.940262,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.769184,1.325438,-0.237106,-0.457624,1.190723,2.064254,0.873531,-0.356075,1.433739,0.245680,0.611916,0.762928,-2.039104,-1.656793
3487200045.979678,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.771520,1.325288,-0.255475,-0.142003,1.186131,2.066047,0.879915,-0.362841,1.426414,0.227743,0.616117,0.926589,-2.020572,-1.663197
3487200046.019746,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.776574,1.325008,-0.238160,-0.153494,1.190460,2.069897,0.879437,-0.364636,1.411819,0.245351,0.616484,0.964195,-2.001289,-1.641921
3487200046.060266,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.781360,1.324673,-0.245599,0.577520,1.188600,2.073597,0.884997,-0.371957,1.397349,0.238547,0.620705,1.133228,-1.978624,-1.635671
3487200046.099843,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.786250,1.324236,-0.278947,-1.498041,1.180263,2.077447,0.897183,-0.385461,1.382697,0.206372,0.630009,1.446877,-1.949686,-1.644518
3487200046.140201,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.791645,1.323706,-0.255581,0.090999,1.186105,2.081732,0.895627,-0.386890,1.367233,0.230019,0.629035,1.458133,-1.920524,-1.617637
3487200046.179689,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.796719,1.323183,-0.247341,-0.543060,1.188165,2.085784,0.897620,-0.391600,1.352203,0.238784,0.630553,1.546425,-1.889595,-1.599959
3487200046.221464,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.804053,1.322298,-0.245834,1.394194,1.188542,2.091737,0.903195,-0.401076,1.331052,0.241306,0.634694,1.727181,-1.855052,-1.580293
3487200046.260031,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.806496,1.321901,-0.274647,-1.394601,1.181338,2.093791,0.912453,-0.411005,1.323896,0.213717,0.643151,1.953771,-1.815976,-1.590332
3487200046.303236,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.811870,1.321113,-0.294055,-1.125029,1.176486,2.098257,0.921771,-0.422968,1.308668,0.195886,0.651719,2.201441,-1.771947,-1.586734
3487200046.339722,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.817617,1.320176,-0.310963,-1.008098,1.172259,2.103101,0.930841,-0.435204,1.292105,0.180771,0.660536,2.447765,-1.722992,-1.579444
3487200046.381065,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.823683,1.319125,-0.323118,-0.776989,1.169220,2.108261,0.939041,-0.447120,1.274738,0.170502,0.668762,2.675176,-1.669489,-1.567610
3487200046.421725,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.830010,1.317929,-0.344297,-1.020943,1.163926,2.113718,0.949792,-0.461812,1.256812,0.151897,0.680303,2.960890,-1.610271,-1.558940
3487200046.460774,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.836624,1.316508,-0.357735,-0.666871,1.160566,2.119543,0.958977,-0.475710,1.237510,0.141115,0.690563,3.214703,-1.545977,-1.543108
3487200046.501596,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.843539,1.314878,-0.365925,0.160982,1.158519,2.125736,0.967217,-0.489390,1.217225,0.135693,0.699892,3.447163,-1.477033,-1.521873
3487200046.539783,-0.722561,2.752268,0.750000,0.600000,-0.100298,0.850542,1.313121,-0.379879,-0.087953,1.155030,2.132087,0.977057,-0.504989,1.196931,0.125169,0.711656,3.714160,-1.402750,-1.502003
